sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
SKU03589,PureLife Small Appliances 100g,Electronics & Accessories,Small Appliances,1456.54,1019.11,PureLife
SKU03590,ValueChoice Women's Wear Small,Apparel & Footwear,Women's Wear,3078.0,2159.29,ValueChoice
SKU03591,MetroBrand Chips & Crisps 1kg,Snacks & Confectionery,Chips & Crisps,128.36,97.26,MetroBrand
SKU03592,PureLife Cheese Large,Dairy & Bakery,Cheese,297.65,202.54,PureLife
SKU03593,SoftTouch Office Supplies Family Pack,Stationery & Office,Office Supplies,25.67,18.9,SoftTouch
SKU03594,EliteHome Laundry 250g,Home Care,Laundry,477.39,368.67,EliteHome
SKU03595,ZestyCo Chocolates 250g,Snacks & Confectionery,Chocolates,164.86,96.18,ZestyCo
SKU03596,EverydayPlus Writing Instruments Pack of 12,Stationery & Office,Writing Instruments,222.89,162.76,EverydayPlus
SKU03597,GreenValley Laundry 500g,Home Care,Laundry,411.9,260.31,GreenValley
SKU03598,CleanWave Notebooks Family Pack,Stationery & Office,Notebooks,83.08,51.47,CleanWave
SKU03599,UrbanBite Office Supplies 2L,Stationery & Office,Office Supplies,160.95,127.27,UrbanBite
SKU03600,CrispKing Storage & Containers 2L,Home & Kitchen,Storage & Containers,708.02,425.95,CrispKing
SKU03601,PrimeCare Frozen Vegetables Medium,Frozen Foods,Frozen Vegetables,790.24,615.31,PrimeCare
SKU03602,MetroBrand Men's Wear 1kg,Apparel & Footwear,Men's Wear,1565.25,1183.22,MetroBrand
SKU03603,NatureBlend Writing Instruments 2L,Stationery & Office,Writing Instruments,222.12,170.96,NatureBlend
SKU03604,NovaFresh Eggs Family Pack,Dairy & Bakery,Eggs,122.62,85.4,NovaFresh
SKU03605,FamilyChoice Spices & Seasoning 100g,Grocery,Spices & Seasoning,75.17,52.33,FamilyChoice
SKU03606,ZestyCo Cheese 500g,Dairy & Bakery,Cheese,152.07,98.94,ZestyCo
SKU03607,SparkleClean OTC Medicine 500g,Health & Wellness,OTC Medicine,325.03,211.34,SparkleClean
SKU03608,PureLife Ready Meals 250ml,Frozen Foods,Ready Meals,1095.08,835.18,PureLife
SKU03609,CityFresh Pulses & Lentils 250g,Grocery,Pulses & Lentils,139.89,90.5,CityFresh
SKU03610,GreenValley Frozen Vegetables 500g,Frozen Foods,Frozen Vegetables,462.94,310.94,GreenValley
SKU03611,CityFresh Candy Medium,Snacks & Confectionery,Candy,164.98,131.84,CityFresh
SKU03612,PurePlus Ice Cream 500ml,Frozen Foods,Ice Cream,290.1,185.25,PurePlus
SKU03613,FamilyChoice Ready Meals 250ml,Frozen Foods,Ready Meals,434.98,328.69,FamilyChoice
SKU03614,QuickBite Vitamins & Supplements 500ml,Health & Wellness,Vitamins & Supplements,1256.7,778.27,QuickBite
SKU03615,SunriseFoods Hair Care Family Pack,Personal Care,Hair Care,801.2,445.68,SunriseFoods
SKU03616,SoftTouch Hair Care 1L,Personal Care,Hair Care,372.86,260.39,SoftTouch
SKU03617,DailyBest Mobile Accessories 1L,Electronics & Accessories,Mobile Accessories,1976.08,1323.65,DailyBest
SKU03618,BasicNeeds Batteries Large,Electronics & Accessories,Batteries,374.62,279.72,BasicNeeds
SKU03619,SparkleClean Men's Wear 100g,Apparel & Footwear,Men's Wear,1080.68,595.5,SparkleClean
SKU03620,NatureBlend Men's Grooming 1L,Personal Care,Men's Grooming,962.2,546.18,NatureBlend
SKU03621,SparkleClean Surface Cleaners Small,Home Care,Surface Cleaners,370.39,283.32,SparkleClean
SKU03622,NatureBlend Yogurt 1L,Dairy & Bakery,Yogurt,288.6,193.42,NatureBlend
SKU03623,FamilyChoice Ice Cream Large,Frozen Foods,Ice Cream,521.36,352.75,FamilyChoice
SKU03624,PrimeCare Juices Large,Beverages,Juices,108.21,65.61,PrimeCare
SKU03625,SparkleClean Surface Cleaners 250ml,Home Care,Surface Cleaners,135.59,105.96,SparkleClean
SKU03626,GoldenHarvest Chips & Crisps Medium,Snacks & Confectionery,Chips & Crisps,187.54,146.02,GoldenHarvest
SKU03627,HealthFirst Ready Meals 1kg,Frozen Foods,Ready Meals,1083.01,735.55,HealthFirst
SKU03628,NutriPlus Home Decor 1kg,Home & Kitchen,Home Decor,914.74,552.92,NutriPlus
SKU03629,EverydayPlus Notebooks Family Pack,Stationery & Office,Notebooks,190.67,151.72,EverydayPlus
SKU03630,NutriPlus Surface Cleaners 100g,Home Care,Surface Cleaners,234.93,181.63,NutriPlus
SKU03631,FreshFarm Flour & Atta 250ml,Grocery,Flour & Atta,394.93,268.69,FreshFarm
SKU03632,NutriPlus Biscuits & Cookies Pack of 6,Snacks & Confectionery,Biscuits & Cookies,87.25,61.65,NutriPlus
SKU03633,SunriseFoods Soft Drinks 500ml,Beverages,Soft Drinks,118.27,78.05,SunriseFoods
SKU03634,ZestyCo Footwear Medium,Apparel & Footwear,Footwear,2372.1,1426.85,ZestyCo
SKU03635,CityFresh Notebooks 1kg,Stationery & Office,Notebooks,230.58,166.1,CityFresh
SKU03636,PurePlus Ice Cream 2L,Frozen Foods,Ice Cream,299.31,214.69,PurePlus
SKU03637,TrueTaste Biscuits & Cookies 250g,Snacks & Confectionery,Biscuits & Cookies,91.64,62.94,TrueTaste
SKU03638,CrispKing Flour & Atta 1kg,Grocery,Flour & Atta,133.01,100.24,CrispKing
SKU03639,CrispKing Notebooks 500g,Stationery & Office,Notebooks,137.55,91.19,CrispKing
SKU03640,UrbanBite Butter & Ghee Small,Dairy & Bakery,Butter & Ghee,331.65,253.79,UrbanBite
SKU03641,GreenValley Tea 1kg,Beverages,Tea,134.3,81.15,GreenValley
SKU03642,GreenValley Chocolates Pack of 12,Snacks & Confectionery,Chocolates,273.44,216.14,GreenValley
SKU03643,BasicNeeds Bread 250ml,Dairy & Bakery,Bread,259.02,155.74,BasicNeeds
SKU03644,SmartBuy Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,649.61,383.29,SmartBuy
SKU03645,EliteHome Storage & Containers Large,Home & Kitchen,Storage & Containers,2452.91,1719.12,EliteHome
SKU03646,NovaFresh Eggs Medium,Dairy & Bakery,Eggs,342.83,196.53,NovaFresh
SKU03647,PremiumSelect Batteries 100g,Electronics & Accessories,Batteries,1456.54,862.25,PremiumSelect
SKU03648,NutriPlus Rice & Grains Small,Grocery,Rice & Grains,312.11,228.55,NutriPlus
SKU03649,MetroBrand Sugar & Salt Family Pack,Grocery,Sugar & Salt,451.0,282.79,MetroBrand
SKU03650,NatureBlend Spices & Seasoning Pack of 12,Grocery,Spices & Seasoning,250.71,188.04,NatureBlend
SKU03651,PrimeCare Office Supplies 500g,Stationery & Office,Office Supplies,193.72,114.08,PrimeCare
SKU03652,CleanWave Ready Meals Pack of 6,Frozen Foods,Ready Meals,905.61,585.32,CleanWave
SKU03653,HealthFirst Footwear Pack of 6,Apparel & Footwear,Footwear,2747.25,1776.29,HealthFirst
SKU03654,MetroBrand Spices & Seasoning Pack of 6,Grocery,Spices & Seasoning,98.57,66.05,MetroBrand
SKU03655,SparkleClean Flour & Atta 500ml,Grocery,Flour & Atta,335.52,218.96,SparkleClean
SKU03656,PureLife Cookware 1L,Home & Kitchen,Cookware,1079.71,698.24,PureLife
SKU03657,PremiumSelect Tea Pack of 6,Beverages,Tea,321.49,203.22,PremiumSelect
SKU03658,ZestyCo Juices 500ml,Beverages,Juices,202.55,112.17,ZestyCo
SKU03659,DailyBest Ready Meals Small,Frozen Foods,Ready Meals,484.55,341.19,DailyBest
SKU03660,SunriseFoods First Aid Pack of 12,Health & Wellness,First Aid,340.18,227.37,SunriseFoods
SKU03661,QuickBite Candy 2kg,Snacks & Confectionery,Candy,195.37,125.69,QuickBite
SKU03662,BasicNeeds Surface Cleaners Pack of 6,Home Care,Surface Cleaners,275.54,166.11,BasicNeeds
SKU03663,FreshFarm Batteries Small,Electronics & Accessories,Batteries,2474.65,1912.53,FreshFarm
SKU03664,TrueTaste Pest Control 1L,Home Care,Pest Control,139.83,85.22,TrueTaste
SKU03665,BasicNeeds Oral Care Pack of 12,Personal Care,Oral Care,311.73,243.22,BasicNeeds
SKU03666,BasicNeeds Cooking Oil 250g,Grocery,Cooking Oil,125.46,75.82,BasicNeeds
SKU03667,BasicNeeds Dishwashing 250ml,Home Care,Dishwashing,291.82,231.37,BasicNeeds
SKU03668,CityFresh Footwear Pack of 12,Apparel & Footwear,Footwear,2009.1,1315.88,CityFresh
SKU03669,QuickBite OTC Medicine Large,Health & Wellness,OTC Medicine,1245.54,850.93,QuickBite
SKU03670,SoftTouch Cookware Pack of 6,Home & Kitchen,Cookware,955.67,597.01,SoftTouch
SKU03671,EverydayPlus Bottled Water Pack of 6,Beverages,Bottled Water,91.48,71.79,EverydayPlus
SKU03672,TrueTaste Cooking Oil 250ml,Grocery,Cooking Oil,193.3,119.97,TrueTaste
SKU03673,GoldenHarvest Ice Cream Pack of 12,Frozen Foods,Ice Cream,619.3,453.67,GoldenHarvest
SKU03674,NutriPlus Chips & Crisps 250ml,Snacks & Confectionery,Chips & Crisps,266.04,147.68,NutriPlus
SKU03675,EliteHome OTC Medicine 100g,Health & Wellness,OTC Medicine,1591.33,1097.51,EliteHome
SKU03676,QuickBite Home Decor 1kg,Home & Kitchen,Home Decor,1392.72,1024.2,QuickBite
SKU03677,PrimeCare Hair Care Pack of 6,Personal Care,Hair Care,507.31,338.74,PrimeCare
SKU03678,TrueTaste Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,508.25,361.28,TrueTaste
SKU03679,DailyBest Batteries 1L,Electronics & Accessories,Batteries,1956.97,1452.1,DailyBest
SKU03680,TrueTaste Juices Medium,Beverages,Juices,169.14,114.18,TrueTaste
SKU03681,BasicNeeds Home Decor Small,Home & Kitchen,Home Decor,581.19,351.34,BasicNeeds
SKU03682,FamilyChoice Namkeen 2L,Snacks & Confectionery,Namkeen,34.13,22.16,FamilyChoice
SKU03683,SmartBuy Footwear Medium,Apparel & Footwear,Footwear,1392.52,1020.29,SmartBuy
SKU03684,CleanWave First Aid 500ml,Health & Wellness,First Aid,1376.71,850.49,CleanWave
SKU03685,PurePlus Energy Drinks 500ml,Beverages,Energy Drinks,44.86,31.76,PurePlus
SKU03686,QuickBite Mobile Accessories Small,Electronics & Accessories,Mobile Accessories,1933.77,1135.26,QuickBite
SKU03687,DailyBest Biscuits & Cookies Pack of 6,Snacks & Confectionery,Biscuits & Cookies,100.41,78.58,DailyBest
SKU03688,FreshFarm Vitamins & Supplements 1L,Health & Wellness,Vitamins & Supplements,671.66,470.66,FreshFarm
SKU03689,SparkleClean Office Supplies 500ml,Stationery & Office,Office Supplies,368.35,245.71,SparkleClean
SKU03690,EliteHome Writing Instruments Family Pack,Stationery & Office,Writing Instruments,312.29,235.12,EliteHome
SKU03691,NutriPlus Cookware 100g,Home & Kitchen,Cookware,736.36,551.75,NutriPlus
SKU03692,TrueTaste Dishwashing 100g,Home Care,Dishwashing,267.69,153.74,TrueTaste
SKU03693,UrbanBite Ice Cream 1L,Frozen Foods,Ice Cream,1381.82,866.08,UrbanBite
SKU03694,HealthFirst Cheese 100g,Dairy & Bakery,Cheese,328.79,218.53,HealthFirst
SKU03695,EliteHome Writing Instruments 250ml,Stationery & Office,Writing Instruments,209.27,132.91,EliteHome
SKU03696,PrimeCare Air Fresheners 2L,Home Care,Air Fresheners,211.56,133.14,PrimeCare
SKU03697,EverydayPlus Men's Wear 500ml,Apparel & Footwear,Men's Wear,2871.26,1832.0,EverydayPlus
SKU03698,MetroBrand Hair Care 1kg,Personal Care,Hair Care,422.86,247.59,MetroBrand
SKU03699,ValueChoice Batteries 2kg,Electronics & Accessories,Batteries,2185.11,1267.05,ValueChoice
SKU03700,CleanWave Chocolates Pack of 6,Snacks & Confectionery,Chocolates,85.82,52.79,CleanWave
SKU03701,CrispKing Mobile Accessories Family Pack,Electronics & Accessories,Mobile Accessories,2591.76,1470.88,CrispKing
SKU03702,HomeStyle Cooking Oil Small,Grocery,Cooking Oil,473.65,320.92,HomeStyle
SKU03703,CleanWave Tea 2L,Beverages,Tea,115.62,68.02,CleanWave
SKU03704,GoldenHarvest Skin Care 500g,Personal Care,Skin Care,370.99,210.31,GoldenHarvest
SKU03705,MetroBrand Surface Cleaners 1kg,Home Care,Surface Cleaners,254.25,193.05,MetroBrand
SKU03706,SmartBuy Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,2125.77,1481.4,SmartBuy
SKU03707,GreenValley Skin Care 1kg,Personal Care,Skin Care,247.37,191.61,GreenValley
SKU03708,ZestyCo Pulses & Lentils Pack of 12,Grocery,Pulses & Lentils,102.64,81.69,ZestyCo
SKU03709,PurePlus Cheese 250ml,Dairy & Bakery,Cheese,266.41,186.06,PurePlus
SKU03710,CityFresh Laundry Medium,Home Care,Laundry,95.93,71.85,CityFresh
SKU03711,SparkleClean Ready Meals 2kg,Frozen Foods,Ready Meals,521.8,307.8,SparkleClean
SKU03712,GoldenHarvest Vitamins & Supplements 1L,Health & Wellness,Vitamins & Supplements,756.91,548.45,GoldenHarvest
SKU03713,PrimeCare Candy Pack of 12,Snacks & Confectionery,Candy,197.54,135.79,PrimeCare
SKU03714,SparkleClean OTC Medicine 1kg,Health & Wellness,OTC Medicine,1127.31,810.65,SparkleClean
SKU03715,NatureBlend OTC Medicine Small,Health & Wellness,OTC Medicine,930.79,536.3,NatureBlend
SKU03716,EliteHome Footwear 2L,Apparel & Footwear,Footwear,883.69,692.77,EliteHome
SKU03717,FreshFarm Frozen Vegetables Pack of 6,Frozen Foods,Frozen Vegetables,240.36,157.28,FreshFarm
SKU03718,PureLife Women's Wear 500ml,Apparel & Footwear,Women's Wear,2305.93,1715.5,PureLife
SKU03719,PureLife Namkeen Family Pack,Snacks & Confectionery,Namkeen,134.23,107.07,PureLife
SKU03720,QuickBite Batteries Small,Electronics & Accessories,Batteries,2020.2,1552.18,QuickBite
SKU03721,PurePlus Rice & Grains 500g,Grocery,Rice & Grains,300.22,188.52,PurePlus
SKU03722,SparkleClean Tea 2L,Beverages,Tea,78.55,51.1,SparkleClean
SKU03723,NovaFresh Home Decor Large,Home & Kitchen,Home Decor,912.9,650.13,NovaFresh
SKU03724,SmartBuy Pest Control 2kg,Home Care,Pest Control,380.37,260.37,SmartBuy
SKU03725,FamilyChoice First Aid 2L,Health & Wellness,First Aid,977.64,637.98,FamilyChoice
SKU03726,ValueChoice Vitamins & Supplements Small,Health & Wellness,Vitamins & Supplements,411.19,293.32,ValueChoice
SKU03727,QuickBite Mobile Accessories 2kg,Electronics & Accessories,Mobile Accessories,1660.93,1291.18,QuickBite
SKU03728,DailyBest Biscuits & Cookies 1L,Snacks & Confectionery,Biscuits & Cookies,126.47,79.34,DailyBest
SKU03729,FamilyChoice Biscuits & Cookies 2L,Snacks & Confectionery,Biscuits & Cookies,111.51,64.91,FamilyChoice
SKU03730,FreshFarm Pulses & Lentils 500g,Grocery,Pulses & Lentils,223.49,160.68,FreshFarm
SKU03731,GoldenHarvest Storage & Containers 500g,Home & Kitchen,Storage & Containers,1599.44,1115.45,GoldenHarvest
SKU03732,SparkleClean Chips & Crisps 2L,Snacks & Confectionery,Chips & Crisps,114.01,88.52,SparkleClean
SKU03733,NatureBlend Frozen Meat 500g,Frozen Foods,Frozen Meat,598.28,440.13,NatureBlend
SKU03734,SunriseFoods Dishwashing Family Pack,Home Care,Dishwashing,441.41,286.6,SunriseFoods
SKU03735,MetroBrand Soft Drinks 1L,Beverages,Soft Drinks,128.98,91.36,MetroBrand
SKU03736,ValueChoice Men's Grooming Pack of 12,Personal Care,Men's Grooming,234.21,179.31,ValueChoice
SKU03737,FreshFarm Spices & Seasoning 250ml,Grocery,Spices & Seasoning,235.68,150.1,FreshFarm
SKU03738,EliteHome Candy 2kg,Snacks & Confectionery,Candy,62.53,34.61,EliteHome
SKU03739,NatureBlend Tea 1L,Beverages,Tea,140.88,99.54,NatureBlend
SKU03740,SoftTouch Men's Wear Pack of 12,Apparel & Footwear,Men's Wear,2021.49,1124.92,SoftTouch
SKU03741,HealthFirst Ready Meals 250ml,Frozen Foods,Ready Meals,497.2,389.99,HealthFirst
SKU03742,HealthFirst Writing Instruments 2kg,Stationery & Office,Writing Instruments,83.18,49.25,HealthFirst
SKU03743,PremiumSelect Air Fresheners 500g,Home Care,Air Fresheners,253.24,162.98,PremiumSelect
SKU03744,SparkleClean Biscuits & Cookies 2L,Snacks & Confectionery,Biscuits & Cookies,72.29,56.86,SparkleClean
SKU03745,SmartBuy First Aid Pack of 12,Health & Wellness,First Aid,574.68,327.56,SmartBuy
SKU03746,SparkleClean Writing Instruments 1L,Stationery & Office,Writing Instruments,223.44,123.13,SparkleClean
SKU03747,CityFresh Frozen Meat 1kg,Frozen Foods,Frozen Meat,411.88,237.21,CityFresh
SKU03748,SparkleClean Flour & Atta 1kg,Grocery,Flour & Atta,165.67,131.96,SparkleClean
SKU03749,PremiumSelect Eggs 250ml,Dairy & Bakery,Eggs,229.84,182.25,PremiumSelect
SKU03750,FamilyChoice Notebooks 250ml,Stationery & Office,Notebooks,148.43,95.91,FamilyChoice
SKU03751,CityFresh Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,393.38,289.42,CityFresh
SKU03752,EliteHome Office Supplies Family Pack,Stationery & Office,Office Supplies,119.85,87.97,EliteHome
SKU03753,SparkleClean Ice Cream 2kg,Frozen Foods,Ice Cream,653.46,375.71,SparkleClean
SKU03754,CityFresh Sugar & Salt 1kg,Grocery,Sugar & Salt,421.65,256.69,CityFresh
SKU03755,SoftTouch Storage & Containers Pack of 6,Home & Kitchen,Storage & Containers,1185.42,915.44,SoftTouch
SKU03756,GreenValley Kids Wear Medium,Apparel & Footwear,Kids Wear,1150.76,680.59,GreenValley
SKU03757,FamilyChoice Small Appliances 500ml,Electronics & Accessories,Small Appliances,1271.47,864.87,FamilyChoice
SKU03758,NutriPlus Writing Instruments Pack of 12,Stationery & Office,Writing Instruments,118.71,72.54,NutriPlus
SKU03759,PrimeCare Biscuits & Cookies 250g,Snacks & Confectionery,Biscuits & Cookies,117.37,80.92,PrimeCare
SKU03760,SparkleClean Storage & Containers 1L,Home & Kitchen,Storage & Containers,643.46,385.52,SparkleClean
SKU03761,NovaFresh Biscuits & Cookies 100g,Snacks & Confectionery,Biscuits & Cookies,141.48,85.45,NovaFresh
SKU03762,SunriseFoods Writing Instruments 500g,Stationery & Office,Writing Instruments,220.73,123.98,SunriseFoods
SKU03763,GoldenHarvest Namkeen 2L,Snacks & Confectionery,Namkeen,85.93,68.53,GoldenHarvest
SKU03764,FreshFarm Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,945.01,546.47,FreshFarm
SKU03765,CityFresh Kids Wear 100g,Apparel & Footwear,Kids Wear,1105.89,723.15,CityFresh
SKU03766,ValueChoice Flour & Atta 500g,Grocery,Flour & Atta,268.44,175.66,ValueChoice
SKU03767,UrbanBite Pulses & Lentils Small,Grocery,Pulses & Lentils,360.34,225.54,UrbanBite
SKU03768,CleanWave Cookware 2L,Home & Kitchen,Cookware,3321.91,2486.44,CleanWave
SKU03769,GoldenHarvest Spices & Seasoning 250ml,Grocery,Spices & Seasoning,96.33,61.11,GoldenHarvest
SKU03770,SmartBuy OTC Medicine Family Pack,Health & Wellness,OTC Medicine,691.48,488.44,SmartBuy
SKU03771,FreshFarm Office Supplies 250ml,Stationery & Office,Office Supplies,153.58,105.32,FreshFarm
SKU03772,CleanWave First Aid Large,Health & Wellness,First Aid,245.96,188.41,CleanWave
SKU03773,CleanWave Air Fresheners 250ml,Home Care,Air Fresheners,152.43,115.06,CleanWave
SKU03774,HomeStyle Surface Cleaners 100g,Home Care,Surface Cleaners,384.33,232.32,HomeStyle
SKU03775,HealthFirst First Aid 250g,Health & Wellness,First Aid,787.79,581.02,HealthFirst
SKU03776,EliteHome Frozen Meat 2kg,Frozen Foods,Frozen Meat,335.33,250.87,EliteHome
SKU03777,EverydayPlus Frozen Vegetables 500g,Frozen Foods,Frozen Vegetables,361.49,281.89,EverydayPlus
SKU03778,SoftTouch Energy Drinks 500g,Beverages,Energy Drinks,155.82,123.22,SoftTouch
SKU03779,PureLife First Aid 250ml,Health & Wellness,First Aid,638.13,468.54,PureLife
SKU03780,DailyBest Mobile Accessories Family Pack,Electronics & Accessories,Mobile Accessories,3123.93,2069.55,DailyBest
SKU03781,SmartBuy Small Appliances 1kg,Electronics & Accessories,Small Appliances,1471.19,916.91,SmartBuy
SKU03782,ValueChoice Rice & Grains 1kg,Grocery,Rice & Grains,58.53,44.84,ValueChoice
SKU03783,CrispKing Batteries Family Pack,Electronics & Accessories,Batteries,1069.2,832.79,CrispKing
SKU03784,ValueChoice Mobile Accessories 1kg,Electronics & Accessories,Mobile Accessories,1234.71,709.21,ValueChoice
SKU03785,PremiumSelect Biscuits & Cookies Medium,Snacks & Confectionery,Biscuits & Cookies,233.48,160.77,PremiumSelect
SKU03786,HomeStyle Storage & Containers Pack of 6,Home & Kitchen,Storage & Containers,1371.52,798.63,HomeStyle
SKU03787,MetroBrand Ready Meals Large,Frozen Foods,Ready Meals,694.67,425.76,MetroBrand
SKU03788,EliteHome Pest Control 2L,Home Care,Pest Control,82.95,53.57,EliteHome
SKU03789,BasicNeeds Small Appliances 2L,Electronics & Accessories,Small Appliances,1048.14,658.01,BasicNeeds
SKU03790,EliteHome Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,745.39,543.39,EliteHome
SKU03791,TrueTaste Frozen Vegetables 2L,Frozen Foods,Frozen Vegetables,836.9,476.82,TrueTaste
SKU03792,HealthFirst Yogurt Pack of 12,Dairy & Bakery,Yogurt,235.81,165.88,HealthFirst
SKU03793,FamilyChoice Office Supplies Family Pack,Stationery & Office,Office Supplies,232.87,161.93,FamilyChoice
SKU03794,CleanWave Notebooks 250g,Stationery & Office,Notebooks,131.35,98.09,CleanWave
SKU03795,SparkleClean Soft Drinks 500g,Beverages,Soft Drinks,162.83,93.49,SparkleClean
SKU03796,GoldenHarvest Batteries 100g,Electronics & Accessories,Batteries,1839.46,1164.66,GoldenHarvest
SKU03797,PremiumSelect Rice & Grains Small,Grocery,Rice & Grains,361.59,261.89,PremiumSelect
SKU03798,NatureBlend Skin Care 250g,Personal Care,Skin Care,531.23,386.69,NatureBlend
SKU03799,FreshFarm Office Supplies Large,Stationery & Office,Office Supplies,272.04,180.2,FreshFarm
SKU03800,ValueChoice Chocolates 250ml,Snacks & Confectionery,Chocolates,114.46,76.17,ValueChoice
SKU03801,BasicNeeds Skin Care 2kg,Personal Care,Skin Care,657.63,520.34,BasicNeeds
SKU03802,NovaFresh Namkeen Family Pack,Snacks & Confectionery,Namkeen,37.67,23.79,NovaFresh
SKU03803,SparkleClean Batteries Pack of 12,Electronics & Accessories,Batteries,989.21,581.19,SparkleClean
SKU03804,BasicNeeds Surface Cleaners 2L,Home Care,Surface Cleaners,257.43,202.91,BasicNeeds
SKU03805,FamilyChoice OTC Medicine Large,Health & Wellness,OTC Medicine,1279.53,962.72,FamilyChoice
SKU03806,HomeStyle Notebooks Small,Stationery & Office,Notebooks,81.99,49.95,HomeStyle
SKU03807,TrueTaste Ice Cream Pack of 6,Frozen Foods,Ice Cream,347.25,265.41,TrueTaste
SKU03808,HealthFirst Small Appliances 2kg,Electronics & Accessories,Small Appliances,1626.96,997.45,HealthFirst
SKU03809,NovaFresh Bottled Water Family Pack,Beverages,Bottled Water,39.49,29.89,NovaFresh
SKU03810,SparkleClean Candy Pack of 12,Snacks & Confectionery,Candy,174.05,123.08,SparkleClean
SKU03811,NutriPlus Writing Instruments Family Pack,Stationery & Office,Writing Instruments,239.04,160.31,NutriPlus
SKU03812,CityFresh Storage & Containers Family Pack,Home & Kitchen,Storage & Containers,1167.25,912.81,CityFresh
SKU03813,PurePlus OTC Medicine 2L,Health & Wellness,OTC Medicine,1597.17,1201.62,PurePlus
SKU03814,NatureBlend Bath & Body 250ml,Personal Care,Bath & Body,390.08,227.21,NatureBlend
SKU03815,EliteHome Candy Family Pack,Snacks & Confectionery,Candy,160.57,116.64,EliteHome
SKU03816,FreshFarm Home Decor Family Pack,Home & Kitchen,Home Decor,2031.96,1518.64,FreshFarm
SKU03817,SoftTouch Kids Wear 250g,Apparel & Footwear,Kids Wear,677.89,464.55,SoftTouch
SKU03818,TrueTaste Biscuits & Cookies Pack of 6,Snacks & Confectionery,Biscuits & Cookies,148.24,91.76,TrueTaste
SKU03819,CityFresh First Aid Pack of 6,Health & Wellness,First Aid,470.54,286.38,CityFresh
SKU03820,ZestyCo OTC Medicine Small,Health & Wellness,OTC Medicine,961.05,762.63,ZestyCo
SKU03821,CityFresh Air Fresheners Family Pack,Home Care,Air Fresheners,132.88,87.59,CityFresh
SKU03822,NutriPlus Notebooks 1kg,Stationery & Office,Notebooks,242.23,164.65,NutriPlus
SKU03823,HomeStyle Juices Family Pack,Beverages,Juices,54.63,38.22,HomeStyle
SKU03824,EliteHome Eggs Pack of 6,Dairy & Bakery,Eggs,470.84,270.81,EliteHome
SKU03825,BasicNeeds Juices 250g,Beverages,Juices,105.66,60.26,BasicNeeds
SKU03826,PurePlus Mobile Accessories 1L,Electronics & Accessories,Mobile Accessories,3319.6,1990.21,PurePlus
SKU03827,DailyBest OTC Medicine 500g,Health & Wellness,OTC Medicine,403.01,228.24,DailyBest
SKU03828,NovaFresh Notebooks Family Pack,Stationery & Office,Notebooks,327.11,253.39,NovaFresh
SKU03829,EliteHome Ready Meals Small,Frozen Foods,Ready Meals,660.71,387.84,EliteHome
SKU03830,PurePlus Tea Large,Beverages,Tea,136.62,82.88,PurePlus
SKU03831,SmartBuy Pest Control Pack of 6,Home Care,Pest Control,110.38,75.54,SmartBuy
SKU03832,GreenValley Tea 250ml,Beverages,Tea,107.73,83.39,GreenValley
SKU03833,DailyBest Small Appliances 500ml,Electronics & Accessories,Small Appliances,2097.29,1179.22,DailyBest
SKU03834,GoldenHarvest Small Appliances Family Pack,Electronics & Accessories,Small Appliances,1737.86,1049.66,GoldenHarvest
SKU03835,TrueTaste Cookware 500g,Home & Kitchen,Cookware,897.0,654.22,TrueTaste
SKU03836,SmartBuy Men's Grooming Large,Personal Care,Men's Grooming,442.52,300.82,SmartBuy
SKU03837,GoldenHarvest Eggs 500ml,Dairy & Bakery,Eggs,197.06,137.67,GoldenHarvest
SKU03838,MetroBrand Rice & Grains 2L,Grocery,Rice & Grains,259.95,144.07,MetroBrand
SKU03839,HealthFirst Skin Care Pack of 12,Personal Care,Skin Care,598.7,459.02,HealthFirst
SKU03840,HealthFirst Dishwashing 250g,Home Care,Dishwashing,255.12,177.23,HealthFirst
SKU03841,UrbanBite Men's Wear 500g,Apparel & Footwear,Men's Wear,989.04,750.28,UrbanBite
SKU03842,PremiumSelect Women's Wear 500g,Apparel & Footwear,Women's Wear,941.03,744.29,PremiumSelect
SKU03843,FamilyChoice Energy Drinks Small,Beverages,Energy Drinks,125.55,92.03,FamilyChoice
SKU03844,TrueTaste Butter & Ghee 250g,Dairy & Bakery,Butter & Ghee,100.64,56.13,TrueTaste
SKU03845,MetroBrand Frozen Vegetables Pack of 6,Frozen Foods,Frozen Vegetables,622.07,452.79,MetroBrand
SKU03846,SoftTouch Oral Care 250g,Personal Care,Oral Care,245.51,169.61,SoftTouch
SKU03847,FamilyChoice Pulses & Lentils Small,Grocery,Pulses & Lentils,100.07,57.63,FamilyChoice
SKU03848,PremiumSelect Home Decor Family Pack,Home & Kitchen,Home Decor,1270.1,784.42,PremiumSelect
SKU03849,MetroBrand Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,613.72,363.45,MetroBrand
SKU03850,TrueTaste Ready Meals 1kg,Frozen Foods,Ready Meals,514.7,402.09,TrueTaste
